Comparison,Statistic,Method,Expected block sessions,Samples,Seed,Sessions,Return correlation with incumbent,Tracking error (annualized),Point estimate,Bootstrap standard error,Confidence lower,Confidence upper,Confidence method,Minimum detectable effect (95% one-sided),Selection adjusted,Permitted use
candidate:ensemble_126_252_504_vs_frozen,Sharpe differential,paired stationary block bootstrap; shared index draw,21,4000,20260805,6523,0.8980521829552759,0.03483625257780844,-0.15236280981106654,0.09308212597269462,-0.3068612969136663,0.0021356772915332445,minimum of percentile and basic bootstrap bounds,0.15312009722508266,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
candidate:ensemble_126_252_504_vs_frozen,CAGR differential,paired stationary block bootstrap; shared index draw,21,4000,20260805,6523,0.8980521829552759,0.03483625257780844,-0.013267050994319879,0.007791658465025108,-0.02605213152330791,-0.0004819704653318477,minimum of percentile and basic bootstrap bounds,0.012817278174966302,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
candidate:ensemble_126_252_504_vs_frozen,Annualized mean differential,paired stationary block bootstrap; shared index draw,63,4000,20260805,6523,0.8980521829552759,0.03483625257780844,-0.011849684975466315,0.006657678102893682,-0.0229224587031253,-0.0007769112478073281,minimum of percentile and basic bootstrap bounds,0.010951880479260106,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
candidate:ensemble_126_252_504_vs_frozen,Sharpe differential,paired stationary block bootstrap; shared index draw,63,4000,20260805,6523,0.8980521829552759,0.03483625257780844,-0.15236280981106654,0.089926996585996,-0.3017969081047243,-0.002928711517408748,minimum of percentile and basic bootstrap bounds,0.14792990938396341,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
candidate:ensemble_126_252_504_vs_frozen,CAGR differential,paired stationary block bootstrap; shared index draw,63,4000,20260805,6523,0.8980521829552759,0.03483625257780844,-0.013267050994319879,0.007480627032762365,-0.025664764506965625,-0.000869337481674134,minimum of percentile and basic bootstrap bounds,0.012305631468894091,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
candidate:ensemble_126_252_504_vs_frozen,Annualized mean differential,paired stationary block bootstrap; shared index draw,126,4000,20260805,6523,0.8980521829552759,0.03483625257780844,-0.011849684975466315,0.006372751080190906,-0.022295766226600577,-0.0014036037243320525,minimum of percentile and basic bootstrap bounds,0.010483175526914041,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
candidate:ensemble_126_252_504_vs_frozen,Sharpe differential,paired stationary block bootstrap; shared index draw,126,4000,20260805,6523,0.8980521829552759,0.03483625257780844,-0.15236280981106654,0.08653173037869633,-0.2944412788397723,-0.01028434078236079,minimum of percentile and basic bootstrap bounds,0.14234469647295545,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
candidate:ensemble_126_252_504_vs_frozen,CAGR differential,paired stationary block bootstrap; shared index draw,126,4000,20260805,6523,0.8980521829552759,0.03483625257780844,-0.013267050994319879,0.007159190232765308,-0.02501852751675507,-0.0015155744718846863,minimum of percentile and basic bootstrap bounds,0.011776867932898932,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
annually_reoptimized_vs_frozen,Annualized mean differential,paired stationary block bootstrap; shared index draw,21,4000,20260805,4958,0.9207459348537176,0.03481887287406753,-0.038552830970344995,0.008327535451175238,-0.05248769448429302,-0.024617967456396973,minimum of percentile and basic bootstrap bounds,0.013698795817183267,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
annually_reoptimized_vs_frozen,Sharpe differential,paired stationary block bootstrap; shared index draw,21,4000,20260805,4958,0.9207459348537176,0.03481887287406753,-0.00010958609486988458,0.09012395494494398,-0.15209393135175128,0.1518747591620115,minimum of percentile and basic bootstrap bounds,0.14825390588443285,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
annually_reoptimized_vs_frozen,CAGR differential,paired stationary block bootstrap; shared index draw,21,4000,20260805,4958,0.9207459348537176,0.03481887287406753,-0.04089074506955287,0.009596255780536725,-0.056709978936670735,-0.025071511202435007,minimum of percentile and basic bootstrap bounds,0.015785840758982914,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
annually_reoptimized_vs_frozen,Annualized mean differential,paired stationary block bootstrap; shared index draw,63,4000,20260805,4958,0.9207459348537176,0.03481887287406753,-0.038552830970344995,0.00859075672555197,-0.05278289743337046,-0.02432276450731953,minimum of percentile and basic bootstrap bounds,0.014131794813532992,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
annually_reoptimized_vs_frozen,Sharpe differential,paired stationary block bootstrap; shared index draw,63,4000,20260805,4958,0.9207459348537176,0.03481887287406753,-0.00010958609486988458,0.08908164815014856,-0.14742326642145054,0.14720409423171077,minimum of percentile and basic bootstrap bounds,0.14653931120699437,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
annually_reoptimized_vs_frozen,CAGR differential,paired stationary block bootstrap; shared index draw,63,4000,20260805,4958,0.9207459348537176,0.03481887287406753,-0.04089074506955287,0.009807415738622973,-0.05703332125340631,-0.02474816888569943,minimum of percentile and basic bootstrap bounds,0.01613319889003479,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
annually_reoptimized_vs_frozen,Annualized mean differential,paired stationary block bootstrap; shared index draw,126,4000,20260805,4958,0.9207459348537176,0.03481887287406753,-0.038552830970344995,0.008863335194232616,-0.05330933755001315,-0.02379632439067684,minimum of percentile and basic bootstrap bounds,0.014580186394512654,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
annually_reoptimized_vs_frozen,Sharpe differential,paired stationary block bootstrap; shared index draw,126,4000,20260805,4958,0.9207459348537176,0.03481887287406753,-0.00010958609486988458,0.08586445199019714,-0.14225096229953033,0.14203179010979056,minimum of percentile and basic bootstrap bounds,0.1412470235238743,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
annually_reoptimized_vs_frozen,CAGR differential,paired stationary block bootstrap; shared index draw,126,4000,20260805,4958,0.9207459348537176,0.03481887287406753,-0.04089074506955287,0.009995071642458208,-0.057653220047742426,-0.024128270091363313,minimum of percentile and basic bootstrap bounds,0.01644189285184375,False,sampling uncertainty of a paired differential on reused history; not selection adjusted and does not license promotion
