Date,EMD,ES,FCE,FDAX,FESX,FSMI,HTW,LFT,NKD,NQ,RTY,SNK,SXF,YAP,YM,CGB,FGBL,FGBM,FGBS,FGBX,LLG,SJB,YXT,YYT,ZT,ZF,ZN,ZB,6A,6B,6C,6E,6J,6M,6N,6S,BRN,CL,GAS,HO,NG,RB,GC,HG,PA,PL,SI,CC,CT,GF,HE,KC,KE,LE,RS,SB,ZC,ZL,ZM,ZS,ZW
1987-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0754114092025967e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50180776265115e-06,0.0,0.0,0.0,7.52943952936004e-07,4.828079279186448e-07,0.0,1.7172782136744103e-06,5.861298931868451e-06,0.0,1.2509278230015052e-06,0.0,0.0,1.0971219551535298e-06,0.0,0.0,0.0,5.160160145840204e-07,0.0,0.0,2.1627742523753987e-06,-5.232937655353495e-07,0.0,1.1378503378799437e-06,-7.265369562771177e-07,-4.741421443834713e-06,2.2325428985924222e-06,0.0,3.5136387196215257e-06,-1.028111563006236e-06,1.3537891973926189e-05,4.777393316018889e-06,-3.388858918526293e-05,-4.073328119092714e-06,-1.1164496864905031e-05,-8.992360304704146e-06,0.0,0.0,7.594622545269477e-06
1987-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0754114092025967e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.686137301113622e-06,0.0,0.0,0.0,4.33778956002226e-06,7.473897825559627e-07,0.0,2.397329128439829e-06,3.91987637299788e-06,0.0,5.317625276095757e-07,0.0,0.0,1.0971219551535298e-06,0.0,5.722511686204589e-07,0.0,-3.01635446840536e-06,0.0,0.0,2.1627742523753987e-06,0.0,0.0,1.1378503378799437e-06,0.0,-4.741421443834713e-06,2.2325428985924222e-06,4.614677186464786e-06,3.5136387196215257e-06,-1.028111563006236e-06,4.320089207352101e-06,4.777393316018889e-06,-3.388858918526293e-05,-4.073328119092714e-06,-1.1164496864905031e-05,-8.992360304704146e-06,0.0,0.0,3.4152254039121133e-06
1987-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0754114092025967e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.686137301113622e-06,0.0,0.0,0.0,4.33778956002226e-06,-2.5029039940229377e-06,0.0,2.397329128439829e-06,2.0504238809752633e-06,0.0,1.1137075806010476e-06,0.0,0.0,2.06462067284336e-06,0.0,2.244661978960066e-06,0.0,0.0,0.0,0.0,3.2249647939855386e-06,0.0,0.0,1.1378503378799437e-06,3.1874315729020566e-06,-4.741421443834713e-06,3.0995254322967737e-06,4.614677186464786e-06,5.139763209289769e-06,-1.028111563006236e-06,4.320089207352101e-06,4.777393316018889e-06,-3.388858918526293e-05,-4.073328119092714e-06,-1.1164496864905031e-05,-1.2087796504872334e-05,1.2143614093845245e-05,0.0,3.4152254039121133e-06
1987-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4329608688899413e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8989438521135585e-06,0.0,0.0,0.0,1.2867874122249078e-06,-1.1654446055702237e-06,0.0,2.397329128439829e-06,2.0504238809752633e-06,0.0,6.614545091105145e-07,0.0,0.0,1.463812448392466e-06,0.0,2.244661978960066e-06,0.0,-2.539640837210996e-06,0.0,0.0,1.09691015122714e-06,0.0,0.0,7.759512138574949e-07,2.516401423082361e-07,-4.741421443834713e-06,2.0096238934788226e-06,4.614677186464786e-06,2.633485106370906e-06,-3.274275823691277e-07,2.9368304085683436e-06,4.777393316018889e-06,-1.145509410618615e-05,-4.073328119092714e-06,-1.1164496864905031e-05,-8.469617546815945e-06,6.577355080762535e-06,5.473186046017898e-06,1.8702943831829025e-06
1987-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4329608688899413e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8989438521135585e-06,0.0,0.0,0.0,1.2867874122249078e-06,6.25270587231623e-07,0.0,1.4043781875175179e-06,4.345255828445767e-06,0.0,2.621023458852696e-07,0.0,0.0,1.463812448392466e-06,0.0,2.244661978960066e-06,0.0,0.0,0.0,0.0,1.09691015122714e-06,-9.203105142641555e-08,0.0,5.795084579588223e-07,2.516401423082361e-07,-4.741421443834713e-06,2.0096238934788226e-06,4.614677186464786e-06,2.633485106370906e-06,-8.29956931244528e-07,2.9368304085683436e-06,4.777393316018889e-06,-1.2151444445884241e-06,-4.073328119092714e-06,-5.650752216141242e-06,-4.4822455501409856e-06,2.1465715146974873e-06,1.4805095382426043e-06,2.779384786409356e-06
1987-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.80794235212234e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.437051339155678e-06,0.0,0.0,0.0,-1.7310972270253193e-06,-1.1074251146248994e-06,0.0,9.413717062274058e-07,6.000450382708498e-06,0.0,8.375596556265106e-07,0.0,0.0,1.463812448392466e-06,0.0,2.244661978960066e-06,0.0,0.0,0.0,0.0,1.09691015122714e-06,5.7901165699828014e-06,0.0,5.461631603018607e-08,4.4036217456789293e-07,-4.741421443834713e-06,3.568245705522449e-07,6.5843712516247554e-06,2.633485106370906e-06,-5.495890045322571e-07,4.897711698948332e-06,4.777393316018889e-06,-3.588589823458997e-06,-5.613167088776039e-06,-5.650752216141242e-06,-4.4822455501409856e-06,1.549685152882318e-06,1.0619842970738838e-06,2.779384786409356e-06
1987-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7960541463377564e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.437051339155678e-06,0.0,0.0,0.0,-2.6505886959438533e-06,-1.918567132070019e-06,0.0,9.413717062274058e-07,6.000450382708498e-06,0.0,5.809861971771368e-07,0.0,0.0,1.952991877891681e-06,0.0,5.291116688607925e-07,0.0,2.8072317481012117e-07,0.0,0.0,0.0,4.098018405979324e-06,0.0,0.0,1.1486998444894868e-06,-4.741421443834713e-06,5.627871173154326e-07,4.055961652724238e-06,2.633485106370906e-06,-1.1166000731317219e-06,4.897711698948332e-06,4.777393316018889e-06,-3.588589823458997e-06,-5.613167088776039e-06,-5.650752216141242e-06,-4.4822455501409856e-06,2.0960725364680205e-06,1.0619842970738838e-06,2.779384786409356e-06
1987-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7960541463377564e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.437051339155678e-06,0.0,0.0,0.0,-2.6505886959438533e-06,-1.2415185510848724e-06,0.0,1.93325911517042e-06,6.000450382708498e-06,0.0,0.0,0.0,0.0,7.238675001972859e-07,0.0,1.696454079235712e-06,0.0,8.782974352865863e-07,0.0,0.0,1.6210147302766904e-07,4.098018405979324e-06,0.0,-2.426510798266294e-06,1.1486998444894868e-06,-3.2240744640078743e-06,1.2354042777555843e-06,4.055961652724238e-06,2.633485106370906e-06,-1.1166000731317219e-06,4.897711698948332e-06,4.777393316018889e-06,-1.5973424682910492e-06,-7.90563943615744e-06,-8.65860505792828e-06,6.862519421996308e-06,4.454602977109351e-06,2.827651020352979e-06,1.958226950369253e-06
1987-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4749645148720467e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.437051339155678e-06,0.0,0.0,0.0,-2.6505886959438533e-06,-1.2415185510848724e-06,0.0,1.93325911517042e-06,3.804266656408542e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.203711219609063e-06,0.0,8.782974352865863e-07,0.0,0.0,-3.4394305823130602e-06,4.098018405979324e-06,0.0,-1.3179285733521037e-06,1.1486998444894868e-06,-3.2240744640078743e-06,1.2354042777555843e-06,4.055961652724238e-06,4.0427570763439e-06,-1.1166000731317219e-06,7.321601086657914e-06,4.777393316018889e-06,0.0,-2.0099342985315514e-06,-8.65860505792828e-06,1.319493414111146e-05,5.996867642540261e-06,5.135024097818502e-06,1.958226950369253e-06
1987-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.677987567424081e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4612984115397953e-07,0.0,0.0,0.0,-6.766591564881113e-07,-5.526220213124553e-07,0.0,6.820848784185246e-07,1.5684011039865077e-06,0.0,0.0,0.0,0.0,3.651487248748372e-07,0.0,2.8276342932301685e-06,0.0,1.5605687913555364e-07,0.0,0.0,4.164188711640943e-07,6.960758527435053e-07,0.0,-6.596920288608477e-07,4.6388400542466867e-07,-3.2240744640078743e-06,7.296826564450734e-07,1.3570055198843512e-06,1.876531024148818e-06,-1.1166000731317219e-06,3.1412233706897855e-06,1.7629693140963762e-06,-1.262874902065337e-06,-2.0099342985315514e-06,-5.217991392917686e-06,-5.016925433991954e-06,2.585235729432252e-06,1.8932868211245167e-06,1.3685488779676755e-06
1987-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.632763320617919e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4034877874869445e-08,0.0,0.0,0.0,-1.5499463881201363e-06,-8.106741865151239e-07,0.0,1.2446092296383209e-06,3.185215902718663e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.640764369211985e-06,0.0,0.0,0.0,0.0,0.0,6.960758527435053e-07,0.0,1.9340949618657e-06,4.6388400542466867e-07,-3.2240744640078743e-06,1.0289906021624753e-06,2.4327712042254573e-06,2.716260027515893e-06,-6.082632951250965e-07,3.1412233706897855e-06,1.7629693140963762e-06,2.0071792487571827e-05,-2.0099342985315514e-06,-9.615988417367304e-06,7.804914624374886e-06,2.585235729432252e-06,2.7312233558576966e-06,1.3685488779676755e-06
1987-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.700171823611424e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198391735185505e-06,0.0,0.0,0.0,-1.5499463881201363e-06,-8.106741865151239e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4492417397405487e-06,0.0,-2.985209090944373e-06,0.0,0.0,5.276233814222061e-08,9.722254028358439e-07,0.0,-2.165850880457285e-06,4.6388400542466867e-07,-2.323629970548388e-06,1.0289906021624753e-06,2.4327712042254573e-06,2.716260027515893e-06,-3.997710230530237e-07,1.672513347081861e-06,2.9144953354402923e-06,2.0071792487571827e-05,6.809605923483914e-06,-9.615988417367304e-06,7.804914624374886e-06,3.5602980662974284e-06,2.7312233558576966e-06,1.131237990625096e-07
1988-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.400260032995322e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4983678622820274e-06,0.0,0.0,0.0,-2.3025127668197343e-06,-1.0874703983386012e-06,0.0,3.1176151929764106e-07,0.0,0.0,0.0,0.0,0.0,3.513961846966752e-07,0.0,2.4492417397405487e-06,0.0,2.026343057938743e-06,0.0,0.0,1.1021449687639132e-07,9.722254028358439e-07,0.0,-2.165850880457285e-06,7.083075143352957e-07,-3.151734126513756e-06,1.0289906021624753e-06,4.260822817988014e-06,3.883539298218579e-06,-2.5023318644859133e-06,0.0,4.511886361659034e-06,2.0071792487571827e-05,-1.8770357711893094e-06,0.0,5.196802730843225e-06,3.5602980662974284e-06,2.7312233558576966e-06,0.0
1988-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.400260032995322e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4983678622820274e-06,0.0,0.0,0.0,-2.3025127668197343e-06,-1.0874703983386012e-06,0.0,8.843400778693246e-07,3.6249686001884145e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.4492417397405487e-06,0.0,-2.8019637343253546e-06,0.0,0.0,-2.668410362772634e-06,1.3316868882721847e-06,0.0,-2.165850880457285e-06,1.213950768545603e-09,-1.5566079682735634e-06,1.0289906021624753e-06,3.1860915872921276e-06,3.883539298218579e-06,2.4519941811634015e-06,0.0,4.511886361659034e-06,2.0071792487571827e-05,-1.8770357711893094e-06,0.0,5.196802730843225e-06,4.790534130084304e-06,1.8995133072984636e-06,0.0
1988-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3436330009770578e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4983678622820274e-06,0.0,0.0,0.0,2.4498406026038772e-06,2.785728362095175e-06,0.0,7.39323661968854e-08,5.624785900869151e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.624873858032157e-06,0.0,4.924100942584971e-06,0.0,0.0,-3.802948687242588e-06,1.9726327638628847e-06,0.0,-3.150419749184664e-06,-3.1646583865443525e-06,-2.6307824004632906e-06,1.0289906021624753e-06,5.0779926569936806e-06,2.70546529663266e-06,1.3857425119991606e-06,0.0,4.511886361659034e-06,3.1540824733742094e-05,6.256657377460335e-06,0.0,8.535639851576175e-06,6.768331591019119e-06,1.3223301961322793e-06,-9.555944723173006e-06
1988-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3436330009770578e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4983678622820274e-06,0.0,0.0,0.0,2.4498406026038772e-06,2.785728362095175e-06,0.0,7.39323661968854e-08,5.624785900869151e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.624873858032157e-06,0.0,4.924100942584971e-06,0.0,0.0,-3.802948687242588e-06,1.9726327638628847e-06,0.0,-3.150419749184664e-06,-3.1646583865443525e-06,0.0,0.0,5.0779926569936806e-06,1.573222108859607e-06,-1.419544423110912e-06,-1.2714527364062515e-05,4.511886361659034e-06,3.1540824733742094e-05,-5.0463324736612835e-06,-2.021198976665342e-05,8.535639851576175e-06,6.768331591019119e-06,8.194799606372586e-08,-9.555944723173006e-06
1988-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3436330009770578e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4983678622820274e-06,0.0,0.0,0.0,-4.832423759501453e-06,-2.4961055777646945e-06,0.0,4.651892358076902e-07,5.624785900869151e-06,0.0,0.0,0.0,0.0,-2.6151128883833996e-06,0.0,-4.500825889438445e-06,0.0,4.924100942584971e-06,0.0,0.0,-3.802948687242588e-06,1.9726327638628847e-06,0.0,-3.150419749184664e-06,-3.1646583865443525e-06,-1.1960774400007619e-06,-1.8606044543979052e-06,5.0779926569936806e-06,0.0,1.3773080150094233e-06,0.0,4.511886361659034e-06,8.288816068603563e-06,6.982043694872409e-06,-7.80594338603795e-06,6.1804786651453106e-06,2.8262198490956364e-06,6.595236138531551e-07,0.0
1988-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.976346436858618e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4983678622820274e-06,0.0,0.0,0.0,1.4239820845849197e-06,1.6930588195346205e-06,0.0,1.3533146092107547e-07,4.065913647818738e-06,0.0,0.0,0.0,0.0,-1.9306649862628803e-06,0.0,-4.500825889438445e-06,0.0,-1.272345545384347e-06,0.0,0.0,-3.802948687242588e-06,1.9726327638628847e-06,0.0,-1.6297924079370083e-06,-1.5771573124021228e-06,0.0,-1.8606044543979052e-06,2.81773384667975e-06,4.612421269023161e-08,1.8917561050923778e-06,5.085266997494266e-07,4.511886361659034e-06,4.266360415534251e-06,2.9975619649947254e-06,6.978437554634923e-07,1.7743480250349341e-06,4.893874453812805e-07,3.499334768554794e-07,5.465981313081173e-07
1988-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.976346436858618e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4983678622820274e-06,0.0,0.0,0.0,1.4239820845849197e-06,1.6930588195346205e-06,0.0,1.3533146092107547e-07,2.4775655497806934e-06,0.0,0.0,0.0,0.0,-1.9306649862628803e-06,0.0,-4.500825889438445e-06,0.0,3.0077814304913765e-06,0.0,0.0,-1.7134063584644247e-06,1.9726327638628847e-06,0.0,-1.6297924079370083e-06,-6.942021637179755e-07,-3.2205026200715104e-06,-1.8606044543979052e-06,2.81773384667975e-06,-2.5498118659890697e-06,5.2842568904359e-07,7.574494475944788e-07,2.817267818293786e-06,4.266360415534251e-06,8.05380339657726e-07,6.978437554634923e-07,1.7743480250349341e-06,4.893874453812805e-07,3.499334768554794e-07,8.834782173612115e-07
1988-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5138283640110817e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625265609086482e-06,0.0,0.0,0.0,4.1942837065147655e-07,1.6930588195346205e-06,0.0,0.0,4.064839018269021e-06,0.0,1.7059540309539024e-06,0.0,0.0,-1.9306649862628803e-06,0.0,-6.616627830612166e-06,0.0,-2.8070316990509963e-06,0.0,0.0,-4.22381847991748e-06,3.479978611200225e-06,0.0,-1.6297924079370083e-06,-1.956250690014314e-06,-5.1617179812906974e-06,-3.555967040764876e-06,5.153618612037647e-06,1.1354624925451714e-07,-8.094839328749973e-07,1.415035775307297e-06,2.817267818293786e-06,1.0649206037382658e-05,2.2635969235822824e-06,2.7049578546879777e-06,1.7743480250349341e-06,1.365208972308809e-06,1.4225111472787623e-07,2.4845623130559066e-06
1988-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625265609086482e-06,0.0,0.0,0.0,8.545845577774761e-07,1.6930588195346205e-06,0.0,1.1385374776653135e-07,6.7527074218494735e-06,0.0,0.0,0.0,0.0,-3.7048343128232576e-06,0.0,-6.616627830612166e-06,0.0,-2.8070316990509963e-06,0.0,0.0,-4.22381847991748e-06,3.479978611200225e-06,0.0,-1.6297924079370083e-06,-3.0590455103802835e-06,-5.1617179812906974e-06,-3.555967040764876e-06,5.153618612037647e-06,0.0,-1.1844435728024457e-06,7.665484250404327e-07,3.894660731845199e-06,1.7080928410511158e-05,3.7281989248244808e-06,5.2056267559217696e-06,1.7743480250349341e-06,2.8294478205513628e-06,0.0,2.4845623130559066e-06
1988-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.350901282160859e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625265609086482e-06,0.0,0.0,0.0,4.0489308116123847e-07,1.6930588195346205e-06,0.0,0.0,4.460257796485423e-06,0.0,0.0,0.0,0.0,-3.7048343128232576e-06,0.0,-3.214483961137631e-06,0.0,-2.8070316990509963e-06,0.0,0.0,-5.794427022655332e-06,3.479978611200225e-06,0.0,4.842520674557829e-06,-3.0590455103802835e-06,-5.1617179812906974e-06,-3.555967040764876e-06,7.2667609531417405e-06,0.0,-2.353345646698539e-06,0.0,2.359119133969692e-06,1.7080928410511158e-05,3.7281989248244808e-06,5.2056267559217696e-06,1.257783827494644e-06,2.8294478205513628e-06,0.0,2.4845623130559066e-06
1988-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.350901282160859e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625265609086482e-06,0.0,0.0,0.0,0.0,5.401321736458024e-07,0.0,2.1433029430350016e-06,2.684581681576172e-06,0.0,2.6388356415618484e-06,0.0,0.0,-1.7707710741768604e-06,0.0,-3.214483961137631e-06,0.0,3.517748937161834e-06,0.0,0.0,-3.4213302921144366e-06,1.2888486014894813e-06,0.0,3.328366048655703e-06,-3.0590455103802835e-06,-5.1617179812906974e-06,-3.555967040764876e-06,7.2667609531417405e-06,0.0,-8.618432089999501e-07,0.0,0.0,1.7080928410511158e-05,3.7281989248244808e-06,5.2056267559217696e-06,-6.325008485908545e-06,1.5256036095639286e-06,0.0,3.413038825208219e-06
1988-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.350901282160859e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625265609086482e-06,0.0,0.0,0.0,0.0,9.919762160019214e-07,0.0,2.1433029430350016e-06,4.866545292677836e-06,0.0,-3.0379738213272747e-06,0.0,0.0,-2.8635181101941845e-06,0.0,1.6489878824143e-06,0.0,4.766425763953542e-06,0.0,0.0,-3.4213302921144366e-06,1.7997298570918708e-06,0.0,0.0,-5.032048869300048e-06,-5.1617179812906974e-06,-5.236521709785267e-06,7.2667609531417405e-06,0.0,1.5140406663877672e-06,0.0,0.0,1.7080928410511158e-05,5.998900268440556e-06,7.764463050948041e-06,-6.325008485908545e-06,1.3828280514900128e-07,0.0,3.413038825208219e-06
1989-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.350901282160859e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.442233042040568e-06,6.173647151405803e-07,0.0,2.1433029430350016e-06,4.866545292677836e-06,0.0,-2.25839056944031e-06,0.0,0.0,-2.0067575341382386e-06,0.0,2.2638322754181096e-06,0.0,3.2890401847684146e-06,0.0,0.0,-3.4213302921144366e-06,1.7997298570918708e-06,0.0,2.7025886965190714e-06,-3.2335181432286874e-06,-5.1617179812906974e-06,3.3751272403049156e-06,3.5375576689731337e-06,-4.9332621923132446e-06,-5.272613834572469e-07,0.0,0.0,-1.6805330970546995e-05,4.137203532562129e-06,5.221571295356676e-06,-6.325008485908545e-06,5.530949948714533e-07,0.0,1.4866997653838169e-06
1989-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.350901282160859e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1115709706350246e-07,0.0,0.0,0.0,-6.363340203920894e-06,-4.687958697088629e-06,0.0,-3.8608057244733047e-07,6.727709528911074e-06,0.0,-3.267223770873293e-06,0.0,0.0,-3.230465958308212e-06,0.0,4.933102462881657e-06,0.0,4.8779309860631115e-06,0.0,0.0,-3.4213302921144366e-06,1.7997298570918708e-06,0.0,4.513974879326051e-06,-5.918371443855386e-06,-1.921680031867993e-06,4.749401579433508e-06,3.5375576689731337e-06,-6.772165389701667e-06,-1.4305507629547044e-07,2.937655322625902e-06,0.0,0.0,5.791337103518887e-06,7.001939744699626e-06,0.0,1.1038768124822454e-06,0.0,5.5660141858609775e-06
1989-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1990443337365957e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.15738023093881e-06,0.0,0.0,0.0,-6.363340203920894e-06,-4.687958697088629e-06,0.0,-7.070985020385137e-07,6.727709528911074e-06,0.0,-3.267223770873293e-06,0.0,0.0,-2.1115999162516073e-06,0.0,4.933102462881657e-06,0.0,2.5241233624550963e-06,0.0,0.0,-3.4213302921144366e-06,1.7997298570918708e-06,0.0,0.0,-4.4273610473348135e-06,-2.7943232649034925e-06,4.749401579433508e-06,2.224137147611438e-06,-6.772165389701667e-06,-2.2308355651332102e-07,2.937655322625902e-06,0.0,-2.5169098437564607e-05,3.2721120218976934e-06,3.992282919967265e-06,-9.0006041670441e-06,7.36437823709263e-07,-2.8521934294865325e-06,3.7162606441703488e-06
1989-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85147222093879e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.674231564272932e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.0015797520374485e-06,6.727709528911074e-06,0.0,-3.267223770873293e-06,0.0,0.0,-2.9938446178170044e-06,0.0,4.933102462881657e-06,0.0,2.5241233624550963e-06,0.0,0.0,-4.564575546460043e-06,1.7997298570918708e-06,0.0,0.0,-4.4273610473348135e-06,0.0,8.884746092819061e-07,-5.908040533901922e-06,-6.772165389701667e-06,0.0,8.798070102797537e-06,0.0,-2.5169098437564607e-05,4.381375649942688e-06,3.992282919967265e-06,-9.0006041670441e-06,7.36437823709263e-07,-2.8521934294865325e-06,6.480156668628413e-06
1989-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8363521585109131e-06,0.0,-2.674231564272932e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.0015797520374485e-06,3.1619989138439275e-06,0.0,-1.0777242053719128e-06,0.0,0.0,-4.435330964072517e-07,0.0,3.132213573767577e-06,0.0,2.5241233624550963e-06,0.0,0.0,-4.564575546460043e-06,1.7997298570918708e-06,2.406808696146258e-06,0.0,-4.4273610473348135e-06,-4.180665812144035e-09,-5.25287075297601e-06,-5.908040533901922e-06,-6.772165389701667e-06,0.0,8.798070102797537e-06,0.0,-1.846053237558661e-05,4.381375649942688e-06,-8.986085026652941e-06,-9.0006041670441e-06,-4.444720598203623e-06,-2.8521934294865325e-06,-2.1834675242588324e-06
1989-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8797747076223725e-06,0.0,0.0,0.0,0.0,0.0,0.0,-8.523095326813057e-07,0.0,-1.9590291111914625e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.1202849806166577e-07,4.422771466104597e-06,0.0,-1.0777242053719128e-06,0.0,0.0,-6.325060603034788e-07,0.0,2.2082016821374885e-06,0.0,2.5241233624550963e-06,0.0,0.0,-1.7477347633137669e-06,1.7997298570918708e-06,0.0,0.0,-1.8234849315250883e-06,0.0,0.0,8.015406077431888e-08,0.0,0.0,-1.6586453551004399e-06,0.0,-9.878273281185934e-06,-8.44691816058006e-07,0.0,-4.7217771823457765e-06,-2.84037033429031e-06,-5.328235266393387e-07,-1.0787570341146653e-06
1989-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.754891878646663e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.4686186358056282e-06,0.0,-2.754629142537129e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3977550075785605e-06,7.476174948328311e-06,0.0,-1.0777242053719128e-06,0.0,0.0,-9.504809077011097e-07,0.0,3.293553100236214e-06,0.0,2.5241233624550963e-06,0.0,0.0,-1.7477347633137669e-06,1.7997298570918708e-06,0.0,0.0,-2.5025032765662104e-06,0.0,0.0,-5.64674965552945e-06,-4.365541285087425e-06,0.0,7.448652852120743e-06,0.0,-9.878273281185934e-06,3.432812237954198e-06,-9.24285687819109e-07,-4.7217771823457765e-06,-2.84037033429031e-06,0.0,-2.0378796612557127e-06
